2024/04/16 00:00,01F0017N,01F0005N,31,46,27
2024/04/16 00:00,01F0017N,01F0005N,32,45,8
2024/04/16 00:00,01F0017N,01F0005N,41,46,2
2024/04/16 00:00,01F0017N,01F0005N,42,0,0
2024/04/16 00:00,01F0017N,01F0005N,5,0,0
2024/04/16 00:00,01F0029N,01F0017N,31,47,35
2024/04/16 00:00,01F0029N,01F0017N,32,48,13
2024/04/16 00:00,01F0029N,01F0017N,41,45,2
2024/04/16 00:00,01F0029N,01F0017N,42,0,0
2024/04/16 00:00,01F0029N,01F0017N,5,44,1
2024/04/16 00:00,01F0005S,01F0017S,31,47,18
2024/04/16 00:00,01F0005S,01F0017S,32,52,4
2024/04/16 00:00,01F0005S,01F0017S,41,0,0
2024/04/16 00:00,01F0005S,01F0017S,42,48,1
2024/04/16 00:00,01F0005S,01F0017S,5,0,0
2024/04/16 00:00,01F0061N,01F0029N,31,120,38
2024/04/16 00:00,01F0061N,01F0029N,32,124,17
2024/04/16 00:00,01F0061N,01F0029N,41,126,2
2024/04/16 00:00,01F0061N,01F0029N,42,124,3
2024/04/16 00:00,01F0061N,01F0029N,5,114,1
2024/04/16 00:00,01F0017S,01F0029S,31,47,17
2024/04/16 00:00,01F0017S,01F0029S,32,47,7
2024/04/16 00:00,01F0017S,01F0029S,41,0,0
2024/04/16 00:00,01F0017S,01F0029S,42,48,2
2024/04/16 00:00,01F0017S,01F0029S,5,0,0
2024/04/16 00:00,01F0099N,01F0061N,31,141,48
2024/04/16 00:00,01F0099N,01F0061N,32,147,16
2024/04/16 00:00,01F0099N,01F0061N,41,0,0
2024/04/16 00:00,01F0099N,01F0061N,42,172,2
2024/04/16 00:00,01F0099N,01F0061N,5,214,3
2024/04/16 00:00,01F0029S,01F0061S,31,124,18
2024/04/16 00:00,01F0029S,01F0061S,32,119,10
2024/04/16 00:00,01F0029S,01F0061S,41,0,0
2024/04/16 00:00,01F0029S,01F0061S,42,132,2
2024/04/16 00:00,01F0029S,01F0061S,5,0,0
2024/04/16 00:00,01F0147N,01F0099N,31,181,22
2024/04/16 00:00,01F0147N,01F0099N,32,181,4
2024/04/16 00:00,01F0147N,01F0099N,41,0,0
2024/04/16 00:00,01F0147N,01F0099N,42,191,2
2024/04/16 00:00,01F0147N,01F0099N,5,203,4
2024/04/16 00:00,01H0174N,01F0099N,31,269,14
2024/04/16 00:00,01H0174N,01F0099N,32,284,5
2024/04/16 00:00,01H0174N,01F0099N,41,0,0
2024/04/16 00:00,01H0174N,01F0099N,42,0,0
2024/04/16 00:00,01H0174N,01F0099N,5,0,0
2024/04/16 00:00,03F0087S,01F0099N,31,0,0
2024/04/16 00:00,03F0087S,01F0099N,32,2737,1
2024/04/16 00:00,03F0087S,01F0099N,41,0,0
2024/04/16 00:00,03F0087S,01F0099N,42,0,0
2024/04/16 00:00,03F0087S,01F0099N,5,0,0
2024/04/16 00:00,03F0116N,01F0099N,31,87,5
2024/04/16 00:00,03F0116N,01F0099N,32,92,3
2024/04/16 00:00,03F0116N,01F0099N,41,0,0
2024/04/16 00:00,03F0116N,01F0099N,42,0,0
2024/04/16 00:00,03F0116N,01F0099N,5,103,1
2024/04/16 00:00,01F0061S,01F0099S,31,141,37
2024/04/16 00:00,01F0061S,01F0099S,32,143,9
2024/04/16 00:00,01F0061S,01F0099S,41,144,1
2024/04/16 00:00,01F0061S,01F0099S,42,155,3
2024/04/16 00:00,01F0061S,01F0099S,5,180,4
