2024/04/16 00:10,01F0017N,01F0005N,31,44,23
2024/04/16 00:10,01F0017N,01F0005N,32,44,10
2024/04/16 00:10,01F0017N,01F0005N,41,0,0
2024/04/16 00:10,01F0017N,01F0005N,42,0,0
2024/04/16 00:10,01F0017N,01F0005N,5,0,0
2024/04/16 00:10,01F0029N,01F0017N,31,46,31
2024/04/16 00:10,01F0029N,01F0017N,32,47,8
2024/04/16 00:10,01F0029N,01F0017N,41,0,0
2024/04/16 00:10,01F0029N,01F0017N,42,0,0
2024/04/16 00:10,01F0029N,01F0017N,5,0,0
2024/04/16 00:10,01F0005S,01F0017S,31,47,25
2024/04/16 00:10,01F0005S,01F0017S,32,47,5
2024/04/16 00:10,01F0005S,01F0017S,41,0,0
2024/04/16 00:10,01F0005S,01F0017S,42,0,0
2024/04/16 00:10,01F0005S,01F0017S,5,0,0
2024/04/16 00:10,01F0061N,01F0029N,31,118,35
2024/04/16 00:10,01F0061N,01F0029N,32,117,10
2024/04/16 00:10,01F0061N,01F0029N,41,0,0
2024/04/16 00:10,01F0061N,01F0029N,42,0,0
2024/04/16 00:10,01F0061N,01F0029N,5,0,0
2024/04/16 00:10,01F0017S,01F0029S,31,45,27
2024/04/16 00:10,01F0017S,01F0029S,32,47,7
2024/04/16 00:10,01F0017S,01F0029S,41,0,0
2024/04/16 00:10,01F0017S,01F0029S,42,0,0
2024/04/16 00:10,01F0017S,01F0029S,5,0,0
2024/04/16 00:10,01F0099N,01F0061N,31,137,64
2024/04/16 00:10,01F0099N,01F0061N,32,132,12
2024/04/16 00:10,01F0099N,01F0061N,41,0,0
2024/04/16 00:10,01F0099N,01F0061N,42,211,1
2024/04/16 00:10,01F0099N,01F0061N,5,181,1
2024/04/16 00:10,01F0029S,01F0061S,31,118,30
2024/04/16 00:10,01F0029S,01F0061S,32,120,12
2024/04/16 00:10,01F0029S,01F0061S,41,0,0
2024/04/16 00:10,01F0029S,01F0061S,42,136,2
2024/04/16 00:10,01F0029S,01F0061S,5,0,0
2024/04/16 00:10,01F0147N,01F0099N,31,172,37
2024/04/16 00:10,01F0147N,01F0099N,32,180,7
2024/04/16 00:10,01F0147N,01F0099N,41,0,0
2024/04/16 00:10,01F0147N,01F0099N,42,187,2
2024/04/16 00:10,01F0147N,01F0099N,5,193,1
