2024/04/16 00:45,01F0017N,01F0005N,31,48,21
2024/04/16 00:45,01F0017N,01F0005N,32,45,7
2024/04/16 00:45,01F0017N,01F0005N,41,0,0
2024/04/16 00:45,01F0017N,01F0005N,42,0,0
2024/04/16 00:45,01F0017N,01F0005N,5,0,0
2024/04/16 00:45,01F0029N,01F0017N,31,46,26
2024/04/16 00:45,01F0029N,01F0017N,32,48,8
2024/04/16 00:45,01F0029N,01F0017N,41,0,0
2024/04/16 00:45,01F0029N,01F0017N,42,0,0
2024/04/16 00:45,01F0029N,01F0017N,5,0,0
2024/04/16 00:45,01F0005S,01F0017S,31,44,11
2024/04/16 00:45,01F0005S,01F0017S,32,54,1
2024/04/16 00:45,01F0005S,01F0017S,41,0,0
2024/04/16 00:45,01F0005S,01F0017S,42,0,0
2024/04/16 00:45,01F0005S,01F0017S,5,0,0
2024/04/16 00:45,01F0061N,01F0029N,31,117,32
2024/04/16 00:45,01F0061N,01F0029N,32,128,9
2024/04/16 00:45,01F0061N,01F0029N,41,0,0
2024/04/16 00:45,01F0061N,01F0029N,42,0,0
2024/04/16 00:45,01F0061N,01F0029N,5,0,0
2024/04/16 00:45,01F0017S,01F0029S,31,45,14
2024/04/16 00:45,01F0017S,01F0029S,32,54,3
2024/04/16 00:45,01F0017S,01F0029S,41,0,0
2024/04/16 00:45,01F0017S,01F0029S,42,0,0
2024/04/16 00:45,01F0017S,01F0029S,5,52,1
2024/04/16 00:45,01F0099N,01F0061N,31,139,46
2024/04/16 00:45,01F0099N,01F0061N,32,142,18
2024/04/16 00:45,01F0099N,01F0061N,41,0,0
2024/04/16 00:45,01F0099N,01F0061N,42,0,0
2024/04/16 00:45,01F0099N,01F0061N,5,196,2
2024/04/16 00:45,01F0029S,01F0061S,31,122,23
2024/04/16 00:45,01F0029S,01F0061S,32,114,7
2024/04/16 00:45,01F0029S,01F0061S,41,0,0
2024/04/16 00:45,01F0029S,01F0061S,42,121,4
2024/04/16 00:45,01F0029S,01F0061S,5,135,1
2024/04/16 00:45,01F0147N,01F0099N,31,176,23
2024/04/16 00:45,01F0147N,01F0099N,32,179,6
2024/04/16 00:45,01F0147N,01F0099N,41,0,0
2024/04/16 00:45,01F0147N,01F0099N,42,206,3
2024/04/16 00:45,01F0147N,01F0099N,5,211,1
2024/04/16 00:45,01H0174N,01F0099N,31,264,8
2024/04/16 00:45,01H0174N,01F0099N,32,1829,1
2024/04/16 00:45,01H0174N,01F0099N,41,0,0
2024/04/16 00:45,01H0174N,01F0099N,42,0,0
2024/04/16 00:45,01H0174N,01F0099N,5,0,0
2024/04/16 00:45,03F0087S,01F0099N,31,0,0
2024/04/16 00:45,03F0087S,01F0099N,32,0,0
2024/04/16 00:45,03F0087S,01F0099N,41,0,0
2024/04/16 00:45,03F0087S,01F0099N,42,0,0
2024/04/16 00:45,03F0087S,01F0099N,5,0,0
2024/04/16 00:45,03F0116N,01F0099N,31,93,8
2024/04/16 00:45,03F0116N,01F0099N,32,90,13
2024/04/16 00:45,03F0116N,01F0099N,41,0,0
2024/04/16 00:45,03F0116N,01F0099N,42,100,1
2024/04/16 00:45,03F0116N,01F0099N,5,99,2
2024/04/16 00:45,01F0061S,01F0099S,31,137,44
2024/04/16 00:45,01F0061S,01F0099S,32,130,13
2024/04/16 00:45,01F0061S,01F0099S,41,0,0
2024/04/16 00:45,01F0061S,01F0099S,42,142,3
2024/04/16 00:45,01F0061S,01F0099S,5,151,2
2024/04/16 00:45,01F0155N,01F0147N,31,31,43
2024/04/16 00:45,01F0155N,01F0147N,32,31,12
2024/04/16 00:45,01F0155N,01F0147N,41,0,0
2024/04/16 00:45,01F0155N,01F0147N,42,35,3
2024/04/16 00:45,01F0155N,01F0147N,5,32,3
2024/04/16 00:45,01F0099S,01F0147S,31,160,17
2024/04/16 00:45,01F0099S,01F0147S,32,169,6
2024/04/16 00:45,01F0099S,01F0147S,41,0,0
2024/04/16 00:45,01F0099S,01F0147S,42,192,4
2024/04/16 00:45,01F0099S,01F0147S,5,184,1
2024/04/16 00:45,03F0087S,01F0147S,31,218,4
2024/04/16 00:45,03F0087S,01F0147S,32,0,0
2024/04/16 00:45,03F0087S,01F0147S,41,0,0
2024/04/16 00:45,03F0087S,01F0147S,42,0,0
2024/04/16 00:45,03F0087S,01F0147S,5,0,0
2024/04/16 00:45,03F0116N,01F0147S,31,204,4
2024/04/16 00:45,03F0116N,01F0147S,32,202,2
2024/04/16 00:45,03F0116N,01F0147S,41,0,0
2024/04/16 00:45,03F0116N,01F0147S,42,0,0
2024/04/16 00:45,03F0116N,01F0147S,5,1960,1
2024/04/16 00:45,01F0213N,01F0155N,31,203,32
2024/04/16 00:45,01F0213N,01F0155N,32,214,10
2024/04/16 00:45,01F0213N,01F0155N,41,0,0
2024/04/16 00:45,01F0213N,01F0155N,42,239,4
2024/04/16 00:45,01F0213N,01F0155N,5,234,3
2024/04/16 00:45,01F0147S,01F0155S,31,27,27
2024/04/16 00:45,01F0147S,01F0155S,32,28,10
2024/04/16 00:45,01F0147S,01F0155S,41,0,0
2024/04/16 00:45,01F0147S,01F0155S,42,29,3
2024/04/16 00:45,01F0147S,01F0155S,5,33,3
2024/04/16 00:45,01F0155S,01F0182S,31,98,16
2024/04/16 00:45,01F0155S,01F0182S,32,99,6
2024/04/16 00:45,01F0155S,01F0182S,41,0,0
2024/04/16 00:45,01F0155S,01F0182S,42,111,3
2024/04/16 00:45,01F0155S,01F0182S,5,113,2
2024/04/16 00:45,01F0233N,01F0213N,31,75,19
2024/04/16 00:45,01F0233N,01F0213N,32,74,4
2024/04/16 00:45,01F0233N,01F0213N,41,0,0
2024/04/16 00:45,01F0233N,01F0213N,42,75,4
2024/04/16 00:45,01F0233N,01F0213N,5,77,7
2024/04/16 00:45,01F0256N,01F0233N,31,91,56
2024/04/16 00:45,01F0256N,01F0233N,32,89,5
2024/04/16 00:45,01F0256N,01F0233N,41,86,1
2024/04/16 00:45,01F0256N,01F0233N,42,85,4
2024/04/16 00:45,01F0256N,01F0233N,5,98,6
2024/04/16 00:45,01F0182S,01F0248S,31,235,23
2024/04/16 00:45,01F0182S,01F0248S,32,256,8
2024/04/16 00:45,01F0182S,01F0248S,41,0,0
2024/04/16 00:45,01F0182S,01F0248S,42,267,5
2024/04/16 00:45,01F0182S,01F0248S,5,299,3
2024/04/16 00:45,01F0293N,01F0256N,31,134,42
2024/04/16 00:45,01F0293N,01F0256N,32,163,6
2024/04/16 00:45,01F0293N,01F0256N,41,134,1
