2024/04/16 00:15,01F0017N,01F0005N,31,45,30
2024/04/16 00:15,01F0017N,01F0005N,32,42,10
2024/04/16 00:15,01F0017N,01F0005N,41,0,0
2024/04/16 00:15,01F0017N,01F0005N,42,0,0
2024/04/16 00:15,01F0017N,01F0005N,5,0,0
2024/04/16 00:15,01F0029N,01F0017N,31,45,34
2024/04/16 00:15,01F0029N,01F0017N,32,42,10
2024/04/16 00:15,01F0029N,01F0017N,41,0,0
2024/04/16 00:15,01F0029N,01F0017N,42,0,0
2024/04/16 00:15,01F0029N,01F0017N,5,0,0
2024/04/16 00:15,01F0005S,01F0017S,31,44,10
2024/04/16 00:15,01F0005S,01F0017S,32,52,7
2024/04/16 00:15,01F0005S,01F0017S,41,0,0
2024/04/16 00:15,01F0005S,01F0017S,42,44,1
2024/04/16 00:15,01F0005S,01F0017S,5,0,0
2024/04/16 00:15,01F0061N,01F0029N,31,118,38
2024/04/16 00:15,01F0061N,01F0029N,32,114,12
2024/04/16 00:15,01F0061N,01F0029N,41,0,0
2024/04/16 00:15,01F0061N,01F0029N,42,0,0
2024/04/16 00:15,01F0061N,01F0029N,5,0,0
2024/04/16 00:15,01F0017S,01F0029S,31,43,20
2024/04/16 00:15,01F0017S,01F0029S,32,43,6
2024/04/16 00:15,01F0017S,01F0029S,41,0,0
2024/04/16 00:15,01F0017S,01F0029S,42,46,1
2024/04/16 00:15,01F0017S,01F0029S,5,0,0
2024/04/16 00:15,01F0099N,01F0061N,31,136,41
2024/04/16 00:15,01F0099N,01F0061N,32,142,14
2024/04/16 00:15,01F0099N,01F0061N,41,146,1
2024/04/16 00:15,01F0099N,01F0061N,42,218,3
2024/04/16 00:15,01F0099N,01F0061N,5,224,6
2024/04/16 00:15,01F0029S,01F0061S,31,114,26
2024/04/16 00:15,01F0029S,01F0061S,32,116,7
2024/04/16 00:15,01F0029S,01F0061S,41,0,0
2024/04/16 00:15,01F0029S,01F0061S,42,124,1
2024/04/16 00:15,01F0029S,01F0061S,5,0,0
2024/04/16 00:15,01F0147N,01F0099N,31,166,26
2024/04/16 00:15,01F0147N,01F0099N,32,171,3
2024/04/16 00:15,01F0147N,01F0099N,41,0,0
2024/04/16 00:15,01F0147N,01F0099N,42,199,3
2024/04/16 00:15,01F0147N,01F0099N,5,187,2
2024/04/16 00:15,01H0174N,01F0099N,31,254,12
2024/04/16 00:15,01H0174N,01F0099N,32,282,5
2024/04/16 00:15,01H0174N,01F0099N,41,289,1
2024/04/16 00:15,01H0174N,01F0099N,42,0,0
2024/04/16 00:15,01H0174N,01F0099N,5,0,0
2024/04/16 00:15,03F0087S,01F0099N,31,0,0
2024/04/16 00:15,03F0087S,01F0099N,32,0,0
2024/04/16 00:15,03F0087S,01F0099N,41,0,0
2024/04/16 00:15,03F0087S,01F0099N,42,0,0
2024/04/16 00:15,03F0087S,01F0099N,5,0,0
2024/04/16 00:15,03F0116N,01F0099N,31,94,10
2024/04/16 00:15,03F0116N,01F0099N,32,107,2
2024/04/16 00:15,03F0116N,01F0099N,41,0,0
2024/04/16 00:15,03F0116N,01F0099N,42,0,0
2024/04/16 00:15,03F0116N,01F0099N,5,100,5
2024/04/16 00:15,01F0061S,01F0099S,31,142,36
2024/04/16 00:15,01F0061S,01F0099S,32,140,8
2024/04/16 00:15,01F0061S,01F0099S,41,0,0
2024/04/16 00:15,01F0061S,01F0099S,42,162,2
2024/04/16 00:15,01F0061S,01F0099S,5,0,0
2024/04/16 00:15,01F0155N,01F0147N,31,30,52
2024/04/16 00:15,01F0155N,01F0147N,32,31,18
2024/04/16 00:15,01F0155N,01F0147N,41,38,1
2024/04/16 00:15,01F0155N,01F0147N,42,37,3
2024/04/16 00:15,01F0155N,01F0147N,5,33,3
2024/04/16 00:15,01F0099S,01F0147S,31,174,14
2024/04/16 00:15,01F0099S,01F0147S,32,174,3
2024/04/16 00:15,01F0099S,01F0147S,41,0,0
2024/04/16 00:15,01F0099S,01F0147S,42,197,2
2024/04/16 00:15,01F0099S,01F0147S,5,199,1
2024/04/16 00:15,03F0087S,01F0147S,31,206,2
2024/04/16 00:15,03F0087S,01F0147S,32,0,0
2024/04/16 00:15,03F0087S,01F0147S,41,0,0
2024/04/16 00:15,03F0087S,01F0147S,42,0,0
2024/04/16 00:15,03F0087S,01F0147S,5,0,0
2024/04/16 00:15,03F0116N,01F0147S,31,185,5
2024/04/16 00:15,03F0116N,01F0147S,32,236,1
2024/04/16 00:15,03F0116N,01F0147S,41,0,0
2024/04/16 00:15,03F0116N,01F0147S,42,259,1
2024/04/16 00:15,03F0116N,01F0147S,5,0,0
2024/04/16 00:15,01F0213N,01F0155N,31,210,30
2024/04/16 00:15,01F0213N,01F0155N,32,208,10
2024/04/16 00:15,01F0213N,01F0155N,41,0,0
2024/04/16 00:15,01F0213N,01F0155N,42,213,2
2024/04/16 00:15,01F0213N,01F0155N,5,231,3
2024/04/16 00:15,01F0147S,01F0155S,31,29,27
2024/04/16 00:15,01F0147S,01F0155S,32,28,5
2024/04/16 00:15,01F0147S,01F0155S,41,0,0
2024/04/16 00:15,01F0147S,01F0155S,42,31,3
2024/04/16 00:15,01F0147S,01F0155S,5,30,1
2024/04/16 00:15,01F0155S,01F0182S,31,104,25
2024/04/16 00:15,01F0155S,01F0182S,32,104,4
2024/04/16 00:15,01F0155S,01F0182S,41,0,0
2024/04/16 00:15,01F0155S,01F0182S,42,108,1
2024/04/16 00:15,01F0155S,01F0182S,5,138,2
2024/04/16 00:15,01F0233N,01F0213N,31,73,23
2024/04/16 00:15,01F0233N,01F0213N,32,67,7
2024/04/16 00:15,01F0233N,01F0213N,41,0,0
2024/04/16 00:15,01F0233N,01F0213N,42,85,6
2024/04/16 00:15,01F0233N,01F0213N,5,83,7
2024/04/16 00:15,01F0256N,01F0233N,31,89,57
2024/04/16 00:15,01F0256N,01F0233N,32,88,12
2024/04/16 00:15,01F0256N,01F0233N,41,95,2
2024/04/16 00:15,01F0256N,01F0233N,42,93,9
2024/04/16 00:15,01F0256N,01F0233N,5,95,10
2024/04/16 00:15,01F0182S,01F0248S,31,231,24
2024/04/16 00:15,01F0182S,01F0248S,32,257,5
2024/04/16 00:15,01F0182S,01F0248S,41,0,0
2024/04/16 00:15,01F0182S,01F0248S,42,258,6
2024/04/16 00:15,01F0182S,01F0248S,5,302,3
2024/04/16 00:15,01F0293N,01F0256N,31,133,55
2024/04/16 00:15,01F0293N,01F0256N,32,130,9
2024/04/16 00:15,01F0293N,01F0256N,41,135,3
2024/04/16 00:15,01F0293N,01F0256N,42,151,5
2024/04/16 00:15,01F0293N,01F0256N,5,154,5
2024/04/16 00:15,01F0248S,01F0264S,31,56,56
2024/04/16 00:15,01F0248S,01F0264S,32,61,8
2024/04/16 00:15,01F0248S,01F0264S,41,0,0
2024/04/16 00:15,01F0248S,01F0264S,42,64,5
